"ID","visualization_type","color","reaction_time"
"193","pie chart","blue",1125.3
"193","line chart","green",1101.5
"193","bar chart","yellow",757
"193","pie chart","blue",1375.2
"193","line chart","red",1256.8
"193","pie chart","blue",367
"193","pie chart","green",925.2
"193","line chart","yellow",3041.8
"193","line chart","blue",2548.6
"193","line chart","blue",659.6
"193","bar chart","green",493
"193","bar chart","blue",937.5
"193","pie chart","blue",1555.4
"193","bar chart","yellow",909.8
"193","bar chart","yellow",1291.7
"193","line chart","blue",687
"193","line chart","green",1257
"193","pie chart","red",1430.5
"193","line chart","yellow",840
"193","bar chart","red",1048.5
"193","line chart","red",1027.7
"193","pie chart","yellow",3468.3
"193","bar chart","red",840.4
"193","bar chart","red",666.9
"245","pie chart","blue",1299.6
"245","line chart","green",933.3
"245","pie chart","blue",2850
"245","line chart","yellow",6166.7
"245","pie chart","yellow",3166.7
"245","pie chart","yellow",1516.7
"245","bar chart","blue",5650.1
"245","pie chart","red",5166.6
"245","pie chart","green",3316.9
"245","bar chart","green",3283.2
"245","line chart","red",2350
"245","pie chart","red",1166.7
"245","bar chart","green",1366.8
"245","bar chart","yellow",1333.2
"245","pie chart","red",2916.8
"245","pie chart","green",1616.8
"245","line chart","red",6900.2
"245","pie chart","red",2950.3
"245","line chart","blue",4116.8
"245","pie chart","green",899.7
"245","bar chart","green",1550
"245","bar chart","green",750
"245","bar chart","yellow",916.6
"245","bar chart","red",5016.8
"245","bar chart","yellow",1900.1
"245","line chart","blue",1950.1
"245","bar chart","blue",916.5
"245","pie chart","yellow",650.2
"245","line chart","blue",15250.2
"245","line chart","green",2316.8
"245","bar chart","red",666.6
"245","line chart","red",2483.2
"245","pie chart","green",9666.6
"245","pie chart","yellow",1333.6
"245","line chart","yellow",1149.7
"245","line chart","yellow",1216.5
"245","line chart","red",1616.8
"245","pie chart","blue",883.2
"245","bar chart","yellow",950.1
"245","line chart","green",4183.4
"245","bar chart","blue",8083.8
"245","bar chart","red",1683.6
"245","bar chart","blue",966.6
"245","bar chart","red",1133.1
"245","line chart","green",2583.3
"245","line chart","blue",3583.5
"245","line chart","yellow",1933.2
"245","pie chart","blue",983.3
"117","bar chart","yellow",4533.2
"117","pie chart","yellow",966.4
"117","bar chart","yellow",1066.6
"117","pie chart","blue",667
"117","line chart","red",1900.1
"117","pie chart","blue",1000.2
"117","line chart","blue",4433.8
"117","pie chart","yellow",366.2
"117","pie chart","red",1566.7
"117","bar chart","blue",1550
"117","bar chart","blue",666.5
"117","line chart","green",683.3
"117","line chart","blue",4169.1
"117","line chart","yellow",1988.9
"117","line chart","red",1516.7
"117","pie chart","green",789.9
"117","line chart","green",1378.4
"117","bar chart","red",516.3
"117","pie chart","yellow",666.6
"117","pie chart","yellow",1111.3
"117","bar chart","yellow",2126
"117","line chart","green",2500.4
"117","line chart","red",1022.6
"117","bar chart","red",818
"117","bar chart","green",1622.3
"117","line chart","red",531.6
"117","pie chart","blue",2929
"117","bar chart","blue",388.8
"117","line chart","yellow",716.4
"117","pie chart","green",483.7
"117","pie chart","blue",2416.3
"117","pie chart","red",2367.9
"117","bar chart","red",982.7
"117","pie chart","green",923.5
"117","pie chart","red",698.9
"117","line chart","yellow",1932.9
"117","line chart","blue",716.5
"117","bar chart","blue",432.4
"117","line chart","yellow",1599.8
"117","bar chart","green",1583.8
"117","bar chart","red",533.3
"117","bar chart","yellow",1366.7
"117","line chart","green",1616.7
"117","pie chart","red",1769.1
"117","bar chart","green",1633.9
"117","pie chart","green",566.6
"117","line chart","blue",683.1
"117","bar chart","green",1283.1
"24","pie chart","green",4929.3
"24","line chart","green",1565.1
"24","pie chart","green",2181
"24","pie chart","red",1931.8
"24","bar chart","red",577.3
"24","bar chart","yellow",1715.5
"24","pie chart","yellow",1898
"24","line chart","blue",1015.9
"24","bar chart","yellow",3197.3
"24","pie chart","blue",4861.9
"24","line chart","red",2813.9
"24","line chart","blue",932.6
"24","pie chart","green",1342.5
"24","pie chart","red",765.8
"24","line chart","yellow",1998.4
"24","pie chart","blue",1964.5
"24","line chart","red",643.2
"24","line chart","red",2480.7
"24","line chart","blue",865.9
"24","line chart","red",3441
"24","pie chart","yellow",4229.6
"24","bar chart","green",2081.6
"24","pie chart","blue",1415.2
"24","bar chart","blue",843.4
"24","bar chart","blue",1662.6
"24","line chart","blue",1181.7
"24","bar chart","red",1072
"24","pie chart","yellow",1026.5
"24","pie chart","green",966
"24","pie chart","red",910.1
"24","pie chart","red",2264.9
"24","line chart","yellow",1765.4
"24","bar chart","blue",1432.2
"24","bar chart","green",3186.8
"24","bar chart","yellow",1231.9
"24","line chart","yellow",1082
"24","line chart","green",699.3
"24","bar chart","green",1465.3
"24","pie chart","blue",882.2
"24","line chart","green",1531.7
"24","bar chart","red",1260.1
"24","line chart","yellow",1115.8
"24","pie chart","yellow",3579.9
"24","line chart","green",1864.5
"24","bar chart","green",1165.2
"24","bar chart","red",960.7
"24","bar chart","yellow",1798.4
"24","bar chart","blue",798.7
"232","bar chart","blue",1592
"232","pie chart","red",1516
"232","bar chart","blue",3833
"232","pie chart","green",1716
"232","line chart","blue",1517
"232","line chart","green",2099
"232","line chart","yellow",2367
"232","line chart","blue",2817
"232","pie chart","green",1034
"232","bar chart","yellow",2516
"232","bar chart","red",1366
"232","bar chart","red",1033
"232","pie chart","blue",1266
"232","pie chart","blue",1117
"232","pie chart","red",2565
"232","line chart","green",1868
"232","bar chart","red",1000
"232","bar chart","green",1600
"232","bar chart","red",917
"232","pie chart","blue",1583
"232","line chart","blue",1817
"232","line chart","red",1700
"232","pie chart","yellow",1349
"232","bar chart","yellow",1983
"232","bar chart","blue",4949
"232","pie chart","green",2267
"232","bar chart","yellow",3283
"232","bar chart","green",1600
"232","line chart","green",2600
"232","pie chart","yellow",2033
"232","line chart","red",2767
"232","line chart","yellow",1600
"232","pie chart","red",2349
"232","bar chart","yellow",1617
"232","pie chart","red",2516
"232","bar chart","green",1251
"232","line chart","yellow",2017
"232","line chart","red",2934
"232","line chart","green",1566
"232","line chart","red",1016
"232","pie chart","blue",4216
"232","pie chart","yellow",1467
"232","bar chart","blue",1500
"232","bar chart","green",1483
"232","line chart","blue",2100
"232","line chart","yellow",1800
"232","pie chart","green",2067
"232","pie chart","yellow",1450
"22","pie chart","blue",3480.3
"22","pie chart","yellow",1916.2
"22","bar chart","blue",3254
"22","pie chart","green",1167
"22","bar chart","yellow",931
"22","pie chart","red",8495.5
"22","bar chart","blue",865.8
"22","line chart","yellow",736.6
"22","line chart","red",536.2
"22","line chart","yellow",683.6
"22","line chart","green",465.4
"22","line chart","green",1932.4
"22","bar chart","yellow",1799.6
"22","bar chart","yellow",1230.1
"22","pie chart","red",2016.9
"22","line chart","red",1516.6
"22","bar chart","red",1282.9
"22","bar chart","blue",984.9
"22","line chart","green",1666.4
"22","bar chart","green",1182
"22","pie chart","red",864.5
"22","line chart","green",9314.9
"22","bar chart","green",983
"22","line chart","blue",10782.5
"22","pie chart","green",516.4
"22","line chart","blue",847.6
"22","pie chart","green",3932.3
"22","pie chart","blue",767.6
"22","bar chart","green",735.4
"22","line chart","red",1849.7
"22","line chart","yellow",2933.5
"22","pie chart","yellow",630.6
"22","pie chart","blue",916.3
"22","bar chart","red",933.1
"22","pie chart","green",1350.2
"22","pie chart","red",1149.7
"22","pie chart","yellow",2067.2
"22","line chart","blue",899.8
"22","bar chart","blue",583
"22","bar chart","green",616.7
"22","pie chart","yellow",1483.1
"22","bar chart","red",649.8
"22","pie chart","blue",683.2
"22","line chart","blue",1366.4
"22","bar chart","red",2283.6
"22","line chart","yellow",2217.4
"22","bar chart","yellow",883.1
"22","line chart","red",1916.7
"129","line chart","red",1931.9
"129","pie chart","blue",1066.6
"129","pie chart","green",1649.8
"129","line chart","red",1783.4
"129","pie chart","green",2366.6
"129","bar chart","yellow",2283.8
"129","line chart","green",2266.6
"129","line chart","green",883
"129","pie chart","yellow",1350
"129","line chart","yellow",1366.7
"129","line chart","green",1199.4
"129","pie chart","yellow",1394.4
"129","pie chart","red",1300
"129","line chart","blue",1922.1
"129","bar chart","green",2338.9
"129","bar chart","blue",939.2
"129","bar chart","yellow",1450.1
"129","line chart","blue",2113.7
"129","pie chart","red",1733.3
"129","pie chart","blue",1316.8
"129","line chart","blue",1605.2
"129","line chart","yellow",1344.7
"129","bar chart","green",1449.9
"129","line chart","red",1717.1
"129","pie chart","green",1149.5
"129","pie chart","yellow",2461.3
"129","bar chart","blue",1328
"129","bar chart","red",1055.7
"129","line chart","red",872.4
"129","bar chart","red",718.9
"129","pie chart","yellow",1422.5
"129","bar chart","yellow",2600.3
"129","bar chart","yellow",878.1
"129","bar chart","red",1583.2
"129","line chart","yellow",2183.1
"129","pie chart","red",1533.4
"129","pie chart","blue",705.6
"129","pie chart","green",1633.3
"129","bar chart","green",1438.8
"129","pie chart","blue",1061.3
"129","line chart","blue",2367
"129","bar chart","green",1100
"129","line chart","green",1405.8
"129","bar chart","red",1061.4
"129","line chart","yellow",1650
"129","bar chart","blue",878.1
"129","pie chart","red",1050.1
"129","bar chart","blue",1761.4
"213","pie chart","green",1316.7
"213","line chart","blue",1434.5
"213","pie chart","blue",617.3
"213","line chart","yellow",2552.5
"213","pie chart","yellow",834.3
"213","pie chart","red",466.7
"213","line chart","blue",1201.3
"213","bar chart","red",1568.1
"213","pie chart","yellow",1317.8
"213","pie chart","yellow",1100.8
"213","pie chart","green",934.3
"213","bar chart","yellow",733.9
"213","pie chart","green",884.2
"213","line chart","green",1818.6
"213","bar chart","red",717.6
"213","line chart","yellow",767.5
"213","bar chart","red",784.1
"213","line chart","green",984.4
"213","bar chart","green",734
"213","bar chart","yellow",1534.8
"213","bar chart","yellow",1101.1
"213","pie chart","blue",1167.4
"213","bar chart","yellow",1034.6
"213","line chart","yellow",2202.2
"213","line chart","red",1117.6
"213","pie chart","red",1200.8
"213","line chart","red",600.4
"213","pie chart","blue",1568.6
"213","line chart","green",1217.8
"213","bar chart","blue",633.7
"213","line chart","red",1318.1
"213","bar chart","blue",1901.5
"213","bar chart","green",467.1
"213","line chart","yellow",967.4
"213","pie chart","green",1401.4
"213","line chart","red",1651.7
"213","pie chart","red",2135.6
"213","bar chart","green",1034.1
"213","bar chart","green",2068.4
"213","bar chart","blue",1784.6
"213","pie chart","red",1018
"213","pie chart","yellow",834.4
"213","pie chart","blue",1852
"213","line chart","blue",1434.8
"213","bar chart","blue",817.3
"213","line chart","green",1234.3
"213","line chart","blue",717.3
"213","bar chart","red",934.2
"208","pie chart","green",2590.3
"208","pie chart","green",1382
"208","line chart","red",1142.4
"208","bar chart","green",1989.8
"208","bar chart","red",1135.7
"208","line chart","blue",1225.6
"208","bar chart","blue",2430.6
"208","pie chart","red",1476
"208","pie chart","yellow",1487
"208","pie chart","blue",1277.7
"208","line chart","yellow",937.5
"208","pie chart","red",1402.8
"208","line chart","red",3743.3
"208","line chart","yellow",3986.2
"208","bar chart","green",1055.5
"208","bar chart","yellow",3948.1
"208","pie chart","blue",725.8
"208","line chart","blue",1503
"208","line chart","yellow",2953.2
"208","bar chart","red",1770.9
"208","bar chart","green",1701.9
"208","bar chart","blue",1368.3
"208","pie chart","blue",1318
"208","pie chart","green",979.2
"208","line chart","blue",1118
"208","bar chart","yellow",2020.8
"208","bar chart","blue",1114.6
"208","bar chart","yellow",1632.3
"208","line chart","blue",3909.8
"208","pie chart","yellow",1416.5
"208","line chart","red",1007
"208","pie chart","yellow",1194.5
"208","line chart","green",1319.4
"208","pie chart","red",5031.1
"208","pie chart","yellow",5527.8
"208","bar chart","red",1121.6
"208","line chart","red",3104.2
"208","pie chart","green",2097.2
"208","line chart","green",1701.4
"208","bar chart","blue",2059.1
"208","bar chart","yellow",2013.9
"208","bar chart","red",3670.3
"208","pie chart","blue",732.7
"208","bar chart","green",1611.2
"208","line chart","green",5208.4
"208","pie chart","red",2701.4
"208","line chart","green",1812.7
"208","line chart","yellow",3135.5
"6","bar chart","green",1848.9
"6","line chart","blue",2085.2
"6","pie chart","blue",930.5
"6","line chart","yellow",698.1
"6","bar chart","yellow",1531.2
"6","pie chart","red",1948.9
"6","bar chart","blue",1714.2
"6","pie chart","blue",751.5
"6","pie chart","yellow",583.2
